0,1,2,3,4,5,6,7,8,9,10
0.42857142857142855,0.4243743199129486,0.7642623418693979,0.3254135338536801,0.42876303209447386,0.09767441860465453,0.5,0.953846153846154,0.0,1.0,0.0
0.42857142857142855,0.4243743199129486,0.7824370465215535,0.3254135338536801,0.42243120371850973,0.10000000000000142,0.47619047621428573,0.8948717949230769,0.0,1.0,0.0
0.42857142857142855,0.4163946322089227,0.7780623132735809,0.3236090225756819,0.4134793084701392,0.10232558139535186,0.4523809523571428,0.835897435846154,0.0,1.0,0.0
0.5714285714285714,0.41240478781284007,0.7709489257362356,0.3236090225756819,0.40933086919272316,0.10465116279069875,0.42857142857142855,0.776923076923077,0.0,1.0,0.0
0.5714285714285714,0.41240478781284007,0.7626973965002135,0.3236090225756819,0.40714748012692603,0.10697674418604919,0.4047619047857143,0.7179487179999999,0.0,1.0,0.0
0.5714285714285714,0.41240478781284007,0.7712334613743062,0.32262474369677385,0.40496409102837794,0.10930232558139608,0.38095238092857137,0.658974358923077,0.0,1.0,0.0
0.7142857142857143,0.41240478781284007,0.7737942808365343,0.3215857827126086,0.40376322701926387,0.11162790697674652,0.3571428571428571,0.6000000000000001,0.0,0.0,1.0
0.7142857142857143,0.41240478781284007,0.7769241711481008,0.32049213945913957,0.4013614990337866,0.11317829534884183,0.3690476190714286,0.6000000000000001,0.0,0.0,1.0
0.5714285714285714,0.41240478781284007,0.7737942808365343,0.3221326042573198,0.3991781099352386,0.11472868139534498,0.38095238092857137,0.6000000000000001,0.0,0.0,1.0
0.5714285714285714,0.41240478781284007,0.7868829137857447,0.3221326042573198,0.4013614990337866,0.11627906976744384,0.39285714285714285,0.6000000000000001,0.0,0.0,1.0
1.0,0.41240478781284007,0.801109688433632,0.3221326042573198,0.4013614990337866,0.1178294581395356,0.4047619047857143,0.6000000000000001,0.0,0.0,1.0
0.8571428571428571,0.4243743199129486,0.801109688433632,0.3221326042573198,0.3991781099352386,0.11937984418604941,0.4166666666428571,0.6000000000000001,0.0,0.0,1.0
0.7142857142857143,0.4243743199129486,0.7982643333333335,0.3236090225756819,0.3991781099352386,0.12093023255814117,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.5714285714285714,0.4243743199129486,0.8349694122919336,0.3248120300396652,0.3973495215852645,0.12364341162790993,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.14285714285714285,0.4243743199129486,0.8978517571489544,0.3303349282482204,0.39186375650259136,0.12635658837209007,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.14285714285714285,0.4243743199129486,0.8890311566367903,0.3392344497783475,0.3885886728711447,0.12906976744186238,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.14285714285714285,0.4163946322089227,0.8748043819889029,0.34657552975020367,0.38618694488566746,0.13178294651163114,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.42857142857142855,0.41240478781284007,0.8665528523260777,0.3538482569674535,0.37963677762277415,0.13449612325581128,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.42857142857142855,0.4203844755168664,0.8950064020486557,0.3559261790998304,0.37330494924681007,0.1372093023255836,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.5714285714285714,0.42800145048966276,0.9321382842509602,0.5801230349057966,0.37330494924681007,0.13798449534883517,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.44341675734494035,0.9512377294067433,0.7158441558205502,0.37767172744390615,0.13875969069768246,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.5714285714285714,0.45266594124047876,0.9405320815194194,0.7278195488472652,0.3787634219768048,0.13953488372093048,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.5714285714285714,0.4595574896626766,0.9179115096030728,0.7200546821905613,0.38072847215567274,0.1403100767441856,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.5714285714285714,0.46681175190424384,0.8863280695689286,0.7058920026569087,0.3828026917780053,0.1410852720930258,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.42857142857142855,0.46681175190424384,0.8763693269312847,0.7726042378375826,0.3873878088620306,0.14186046511628092,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.46681175190424384,0.8595817328211695,0.7747368420752168,0.3838943863436548,0.14341085348837623,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.42857142857142855,0.46681175190424384,0.849338454972258,0.5844429254863219,0.37974594706623876,0.1449612395348865,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.46681175190424384,0.8467776355100298,0.4440191387621033,0.3765800328782567,0.14651162790697825,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.4708015963003265,0.8678332620571916,0.38824333562397895,0.3787634219768048,0.1480620162790771,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.4860355462459196,0.8880352825437474,0.35045796316057876,0.3817109972451067,0.14961240232558026,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.49691693906420054,0.8721012944942381,0.32760082019657144,0.3817109972451067,0.15116279069767558,0.42857142857142855,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.4896626768226333,0.8467776355100298,0.3072590566991378,0.3838943863436548,0.1531007744186077,0.4404761905,0.6000000000000001,0.0,0.0,1.0
0.2857142857142857,0.5001813569096842,0.8521838100725563,0.2953383459417266,0.3896803674040433,0.15503876046511778,0.4523809523571428,0.6000000000000001,0.0,0.0,1.0
